FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
1/4/2022 12:00:00 AM,AA,5620,TYS,"Knoxville, TN",TN,54,PHL,"Philadelphia, PA",PA,23,0700,,0848,,1.00,0.00,554.00
1/4/2022 12:00:00 AM,AA,5621,PHL,"Philadelphia, PA",PA,23,CVG,"Cincinnati, OH",KY,52,1508,1506,1705,1658,0.00,0.00,507.00
1/4/2022 12:00:00 AM,AA,5623,CLT,"Charlotte, NC",NC,36,MYR,"Myrtle Beach, SC",SC,37,1620,1710,1721,1759,0.00,0.00,157.00
1/4/2022 12:00:00 AM,AA,5623,MYR,"Myrtle Beach, SC",SC,37,CLT,"Charlotte, NC",NC,36,1758,1839,1907,1939,0.00,0.00,157.00
1/4/2022 12:00:00 AM,AA,5625,VPS,"Valparaiso, FL",FL,33,CLT,"Charlotte, NC",NC,36,0635,0630,0921,0923,0.00,0.00,460.00
1/4/2022 12:00:00 AM,AA,5626,CLT,"Charlotte, NC",NC,36,GSP,"Greer, SC",SC,37,1808,1848,1859,1944,0.00,0.00,75.00
1/4/2022 12:00:00 AM,AA,5628,CLT,"Charlotte, NC",NC,36,GNV,"Gainesville, FL",FL,33,1255,1317,1427,1451,0.00,0.00,388.00
1/4/2022 12:00:00 AM,AA,5628,GNV,"Gainesville, FL",FL,33,CLT,"Charlotte, NC",NC,36,1459,1524,1631,1646,0.00,0.00,388.00
1/4/2022 12:00:00 AM,AA,563,PHL,"Philadelphia, PA",PA,23,CLT,"Charlotte, NC",NC,36,0600,0552,0757,0722,0.00,0.00,449.00
1/4/2022 12:00:00 AM,AA,5630,CLT,"Charlotte, NC",NC,36,FNT,"Flint, MI",MI,43,2030,2029,2239,2225,0.00,0.00,555.00
1/4/2022 12:00:00 AM,AA,5631,AEX,"Alexandria, LA",LA,72,CLT,"Charlotte, NC",NC,36,1632,1627,1940,1931,0.00,0.00,722.00
1/4/2022 12:00:00 AM,AA,5635,GSP,"Greer, SC",SC,37,CLT,"Charlotte, NC",NC,36,0905,0900,1020,1023,0.00,0.00,75.00
1/4/2022 12:00:00 AM,AA,5636,CHS,"Charleston, SC",SC,37,CLT,"Charlotte, NC",NC,36,1249,1238,1402,1402,0.00,0.00,168.00
1/4/2022 12:00:00 AM,AA,5636,CLT,"Charlotte, NC",NC,36,CHS,"Charleston, SC",SC,37,1105,1058,1219,1200,0.00,0.00,168.00
1/4/2022 12:00:00 AM,AA,5638,PHL,"Philadelphia, PA",PA,23,JAX,"Jacksonville, FL",FL,33,1102,,1322,,1.00,0.00,742.00
1/4/2022 12:00:00 AM,AA,5639,CLT,"Charlotte, NC",NC,36,DAB,"Daytona Beach, FL",FL,33,1634,1629,1814,1810,0.00,0.00,416.00
1/4/2022 12:00:00 AM,AA,564,DFW,"Dallas/Fort Worth, TX",TX,74,LGA,"New York, NY",NY,22,0604,0601,1025,1014,0.00,0.00,1389.00
1/4/2022 12:00:00 AM,AA,5640,DCA,"Washington, DC",VA,38,LAN,"Lansing, MI",MI,43,1300,1353,1453,1554,0.00,0.00,479.00
1/4/2022 12:00:00 AM,AA,5640,LAN,"Lansing, MI",MI,43,DCA,"Washington, DC",VA,38,1544,1641,1720,1913,0.00,0.00,479.00
1/4/2022 12:00:00 AM,AA,5642,FNT,"Flint, MI",MI,43,CLT,"Charlotte, NC",NC,36,0600,0552,0825,0748,0.00,0.00,555.00
1/4/2022 12:00:00 AM,AA,5645,CLT,"Charlotte, NC",NC,36,ILM,"Wilmington, NC",NC,36,1828,2032,1941,2123,0.00,0.00,185.00
1/4/2022 12:00:00 AM,AA,5646,CLT,"Charlotte, NC",NC,36,ATW,"Appleton, WI",WI,45,2121,2157,2241,2306,0.00,0.00,742.00
1/4/2022 12:00:00 AM,AA,5649,CLT,"Charlotte, NC",NC,36,RIC,"Richmond, VA",VA,38,0857,0853,1014,1053,0.00,0.00,257.00
1/4/2022 12:00:00 AM,AA,5649,RIC,"Richmond, VA",VA,38,CLT,"Charlotte, NC",NC,36,1050,1133,1218,1240,0.00,0.00,257.00
1/4/2022 12:00:00 AM,AA,565,CLT,"Charlotte, NC",NC,36,RSW,"Fort Myers, FL",FL,33,1445,1442,1646,1634,0.00,0.00,600.00
1/4/2022 12:00:00 AM,AA,565,RSW,"Fort Myers, FL",FL,33,CLT,"Charlotte, NC",NC,36,1736,1729,1931,1926,0.00,0.00,600.00
1/4/2022 12:00:00 AM,AA,5651,CRW,"Charleston/Dunbar, WV",WV,39,CLT,"Charlotte, NC",NC,36,1055,1238,1222,1339,0.00,0.00,221.00
1/4/2022 12:00:00 AM,AA,5653,DCA,"Washington, DC",VA,38,MGM,"Montgomery, AL",AL,51,1359,,1531,,1.00,0.00,693.00
1/4/2022 12:00:00 AM,AA,5653,MGM,"Montgomery, AL",AL,51,DCA,"Washington, DC",VA,38,1614,,1911,,1.00,0.00,693.00
1/4/2022 12:00:00 AM,AA,5655,CLT,"Charlotte, NC",NC,36,MHT,"Manchester, NH",NH,14,2035,2044,2251,2241,0.00,0.00,737.00
1/4/2022 12:00:00 AM,AA,5656,CLT,"Charlotte, NC",NC,36,TRI,"Bristol/Johnson City/Kingsport, TN",TN,54,2040,2312,2143,2359,0.00,0.00,119.00
1/4/2022 12:00:00 AM,AA,5658,SAV,"Savannah, GA",GA,34,CLT,"Charlotte, NC",NC,36,1814,2023,1933,2131,0.00,0.00,213.00
1/4/2022 12:00:00 AM,AA,5659,ORF,"Norfolk, VA",VA,38,PHL,"Philadelphia, PA",PA,23,0906,,1019,,1.00,0.00,212.00
1/4/2022 12:00:00 AM,AA,566,MIA,"Miami, FL",FL,33,JFK,"New York, NY",NY,22,1615,1616,1906,1927,0.00,0.00,1089.00
1/4/2022 12:00:00 AM,AA,5662,CLT,"Charlotte, NC",NC,36,PHF,"Newport News/Williamsburg, VA",VA,38,1141,1140,1259,1259,0.00,0.00,282.00
1/4/2022 12:00:00 AM,AA,5662,PHF,"Newport News/Williamsburg, VA",VA,38,CLT,"Charlotte, NC",NC,36,1355,1354,1526,1517,0.00,0.00,282.00
1/4/2022 12:00:00 AM,AA,5664,DCA,"Washington, DC",VA,38,CAE,"Columbia, SC",SC,37,2213,0320,2359,,1.00,0.00,408.00
1/4/2022 12:00:00 AM,AA,5668,CLT,"Charlotte, NC",NC,36,SBN,"South Bend, IN",IN,42,1023,1022,1213,1200,0.00,0.00,534.00
1/4/2022 12:00:00 AM,AA,5668,SBN,"South Bend, IN",IN,42,CLT,"Charlotte, NC",NC,36,1321,1309,1515,1450,0.00,0.00,534.00
1/4/2022 12:00:00 AM,AA,5669,DCA,"Washington, DC",VA,38,BGR,"Bangor, ME",ME,12,2211,2313,0008,0053,0.00,0.00,590.00
1/4/2022 12:00:00 AM,AA,5670,BTV,"Burlington, VT",VT,16,DCA,"Washington, DC",VA,38,1726,1845,1914,2031,0.00,0.00,437.00
1/4/2022 12:00:00 AM,AA,5670,DCA,"Washington, DC",VA,38,BTV,"Burlington, VT",VT,16,1459,1513,1638,1704,0.00,0.00,437.00
1/4/2022 12:00:00 AM,AA,5676,JAX,"Jacksonville, FL",FL,33,PHL,"Philadelphia, PA",PA,23,1043,,1252,,1.00,0.00,742.00
1/4/2022 12:00:00 AM,AA,5676,PHL,"Philadelphia, PA",PA,23,JAX,"Jacksonville, FL",FL,33,0752,,1011,,1.00,0.00,742.00
1/4/2022 12:00:00 AM,AA,5678,HPN,"White Plains, NY",NY,22,DCA,"Washington, DC",VA,38,0602,0600,0717,0725,0.00,0.00,234.00
1/4/2022 12:00:00 AM,AA,5679,CLT,"Charlotte, NC",NC,36,DSM,"Des Moines, IA",IA,61,1334,,1518,,1.00,0.00,815.00
1/4/2022 12:00:00 AM,AA,5679,DSM,"Des Moines, IA",IA,61,CLT,"Charlotte, NC",NC,36,1550,,1908,,1.00,0.00,815.00
1/4/2022 12:00:00 AM,AA,568,PHX,"Phoenix, AZ",AZ,81,DSM,"Des Moines, IA",IA,61,2010,2004,2356,2339,0.00,0.00,1149.00
1/4/2022 12:00:00 AM,AA,5684,CLT,"Charlotte, NC",NC,36,TRI,"Bristol/Johnson City/Kingsport, TN",TN,54,0925,0918,1035,1000,0.00,0.00,119.00
1/4/2022 12:00:00 AM,AA,5684,TRI,"Bristol/Johnson City/Kingsport, TN",TN,54,CLT,"Charlotte, NC",NC,36,1108,1103,1225,1157,0.00,0.00,119.00
1/4/2022 12:00:00 AM,AA,5685,CLT,"Charlotte, NC",NC,36,SHV,"Shreveport, LA",LA,72,1323,1319,1504,1438,0.00,0.00,764.00
1/4/2022 12:00:00 AM,AA,5685,SHV,"Shreveport, LA",LA,72,CLT,"Charlotte, NC",NC,36,1536,1525,1845,1908,0.00,0.00,764.00
1/4/2022 12:00:00 AM,AA,5686,CLT,"Charlotte, NC",NC,36,LIT,"Little Rock, AR",AR,71,1816,2100,1943,2200,0.00,0.00,640.00
1/4/2022 12:00:00 AM,AA,5689,DCA,"Washington, DC",VA,38,HPN,"White Plains, NY",NY,22,2210,,2329,,1.00,0.00,234.00
1/4/2022 12:00:00 AM,AA,569,PHX,"Phoenix, AZ",AZ,81,DFW,"Dallas/Fort Worth, TX",TX,74,1114,1200,1438,1509,0.00,0.00,868.00
1/4/2022 12:00:00 AM,AA,5690,DCA,"Washington, DC",VA,38,STL,"St. Louis, MO",MO,64,1250,1256,1423,1430,0.00,0.00,719.00
1/4/2022 12:00:00 AM,AA,5690,STL,"St. Louis, MO",MO,64,DCA,"Washington, DC",VA,38,1454,1522,1759,1831,0.00,0.00,719.00
1/4/2022 12:00:00 AM,AA,5691,TYS,"Knoxville, TN",TN,54,CLT,"Charlotte, NC",NC,36,1048,1109,1210,1211,0.00,0.00,177.00
1/4/2022 12:00:00 AM,AA,5692,PHL,"Philadelphia, PA",PA,23,ORF,"Norfolk, VA",VA,38,1950,2309,2101,0008,0.00,0.00,212.00
1/4/2022 12:00:00 AM,AA,5694,CLT,"Charlotte, NC",NC,36,ITH,"Ithaca/Cortland, NY",NY,22,1650,1639,1847,1841,0.00,0.00,557.00
1/4/2022 12:00:00 AM,AA,5697,BNA,"Nashville, TN",TN,54,CLT,"Charlotte, NC",NC,36,1720,1933,1949,2151,0.00,0.00,328.00
1/4/2022 12:00:00 AM,AA,5697,CLT,"Charlotte, NC",NC,36,BNA,"Nashville, TN",TN,54,1617,1839,1650,1907,0.00,0.00,328.00
1/4/2022 12:00:00 AM,AA,5699,CLT,"Charlotte, NC",NC,36,HSV,"Huntsville, AL",AL,51,0859,0857,0934,0923,0.00,0.00,333.00
1/4/2022 12:00:00 AM,AA,570,STL,"St. Louis, MO",MO,64,BOS,"Boston, MA",MA,13,1126,0748,1511,1107,0.00,0.00,1047.00
1/4/2022 12:00:00 AM,AA,5700,CLT,"Charlotte, NC",NC,36,TLH,"Tallahassee, FL",FL,33,1801,1804,1941,1942,0.00,0.00,386.00
1/4/2022 12:00:00 AM,AA,5703,DCA,"Washington, DC",VA,38,TYS,"Knoxville, TN",TN,54,0829,,1019,,1.00,0.00,437.00
1/4/2022 12:00:00 AM,AA,5703,TYS,"Knoxville, TN",TN,54,DCA,"Washington, DC",VA,38,1049,,1219,,1.00,0.00,437.00
1/4/2022 12:00:00 AM,AA,5706,CLT,"Charlotte, NC",NC,36,IAD,"Washington, DC",VA,38,0858,0852,1024,1018,0.00,0.00,322.00
1/4/2022 12:00:00 AM,AA,5706,IAD,"Washington, DC",VA,38,CLT,"Charlotte, NC",NC,36,1054,1053,1233,1222,0.00,0.00,322.00
1/4/2022 12:00:00 AM,AA,571,EGE,"Eagle, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1156,1545,1512,1834,0.00,0.00,721.00
1/4/2022 12:00:00 AM,AA,5710,CLT,"Charlotte, NC",NC,36,LFT,"Lafayette, LA",LA,72,2040,2134,2211,2239,0.00,0.00,729.00
1/4/2022 12:00:00 AM,AA,5711,LFT,"Lafayette, LA",LA,72,CLT,"Charlotte, NC",NC,36,0700,0735,1022,1048,0.00,0.00,729.00
1/4/2022 12:00:00 AM,AA,5715,CLT,"Charlotte, NC",NC,36,ERI,"Erie, PA",PA,23,1307,1259,1451,1444,0.00,0.00,476.00
1/4/2022 12:00:00 AM,AA,5715,ERI,"Erie, PA",PA,23,CLT,"Charlotte, NC",NC,36,1521,1534,1720,1710,0.00,0.00,476.00
1/4/2022 12:00:00 AM,AA,5716,CLT,"Charlotte, NC",NC,36,MCI,"Kansas City, MO",MO,64,1334,1414,1519,1540,0.00,0.00,808.00
1/4/2022 12:00:00 AM,AA,5716,MCI,"Kansas City, MO",MO,64,CLT,"Charlotte, NC",NC,36,1608,1617,1929,1924,0.00,0.00,808.00
1/4/2022 12:00:00 AM,AA,5717,PHL,"Philadelphia, PA",PA,23,SRQ,"Sarasota/Bradenton, FL",FL,33,0830,0824,1121,1105,0.00,0.00,957.00
1/4/2022 12:00:00 AM,AA,5717,SRQ,"Sarasota/Bradenton, FL",FL,33,PHL,"Philadelphia, PA",PA,23,1204,1153,1448,1452,0.00,0.00,957.00
1/4/2022 12:00:00 AM,AA,572,CLT,"Charlotte, NC",NC,36,BNA,"Nashville, TN",TN,54,0854,0848,0918,0904,0.00,0.00,328.00
1/4/2022 12:00:00 AM,AA,5720,PHL,"Philadelphia, PA",PA,23,MHT,"Manchester, NH",NH,14,1434,1517,1552,1634,0.00,0.00,289.00
1/4/2022 12:00:00 AM,AA,5722,PHL,"Philadelphia, PA",PA,23,BTV,"Burlington, VT",VT,16,1355,1458,1524,1624,0.00,0.00,335.00
1/4/2022 12:00:00 AM,AA,5723,HSV,"Huntsville, AL",AL,51,CLT,"Charlotte, NC",NC,36,0544,0542,0830,0826,0.00,0.00,333.00
1/4/2022 12:00:00 AM,AA,5727,DCA,"Washington, DC",VA,38,ALB,"Albany, NY",NY,22,2210,0007,2335,0251,0.00,0.00,318.00
1/4/2022 12:00:00 AM,AA,5728,ALB,"Albany, NY",NY,22,DCA,"Washington, DC",VA,38,0616,,0749,,1.00,0.00,318.00
1/4/2022 12:00:00 AM,AA,5729,CHS,"Charleston, SC",SC,37,CLT,"Charlotte, NC",NC,36,0650,,0804,,1.00,0.00,168.00
1/4/2022 12:00:00 AM,AA,573,DEN,"Denver, CO",CO,82,CLT,"Charlotte, NC",NC,36,0630,0625,1155,1122,0.00,0.00,1337.00
1/4/2022 12:00:00 AM,AA,5730,DFW,"Dallas/Fort Worth, TX",TX,74,CID,"Cedar Rapids/Iowa City, IA",IA,61,1455,1452,1657,1640,0.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5731,CID,"Cedar Rapids/Iowa City, IA",IA,61,DFW,"Dallas/Fort Worth, TX",TX,74,1529,1529,1757,1750,0.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5733,BFL,"Bakersfield, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1240,1247,1752,1735,0.00,0.00,1271.00
1/4/2022 12:00:00 AM,AA,5733,DFW,"Dallas/Fort Worth, TX",TX,74,BFL,"Bakersfield, CA",CA,91,1031,1032,1210,1159,0.00,0.00,1271.00
1/4/2022 12:00:00 AM,AA,5734,BMI,"Bloomington/Normal, IL",IL,41,DFW,"Dallas/Fort Worth, TX",TX,74,1538,2113,1804,2328,0.00,0.00,690.00
1/4/2022 12:00:00 AM,AA,5734,DFW,"Dallas/Fort Worth, TX",TX,74,BMI,"Bloomington/Normal, IL",IL,41,1303,1855,1458,2044,0.00,0.00,690.00
1/4/2022 12:00:00 AM,AA,5735,BOI,"Boise, ID",ID,83,PHX,"Phoenix, AZ",AZ,81,1616,1615,1819,1821,0.00,0.00,735.00
1/4/2022 12:00:00 AM,AA,5735,PHX,"Phoenix, AZ",AZ,81,BOI,"Boise, ID",ID,83,1250,1248,1504,1500,0.00,0.00,735.00
1/4/2022 12:00:00 AM,AA,574,BOS,"Boston, MA",MA,13,JFK,"New York, NY",NY,22,1715,1707,1837,1810,0.00,0.00,187.00
1/4/2022 12:00:00 AM,AA,5740,MRY,"Monterey, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1247,1557,1531,1839,0.00,0.00,598.00
1/4/2022 12:00:00 AM,AA,5740,PHX,"Phoenix, AZ",AZ,81,MRY,"Monterey, CA",CA,91,1122,1439,1217,1526,0.00,0.00,598.00
1/4/2022 12:00:00 AM,AA,5741,DFW,"Dallas/Fort Worth, TX",TX,74,PIA,"Peoria, IL",IL,41,1303,1302,1457,1515,0.00,0.00,672.00
1/4/2022 12:00:00 AM,AA,5741,PIA,"Peoria, IL",IL,41,DFW,"Dallas/Fort Worth, TX",TX,74,1538,1607,1757,1816,0.00,0.00,672.00
1/4/2022 12:00:00 AM,AA,5742,PHX,"Phoenix, AZ",AZ,81,TUS,"Tucson, AZ",AZ,81,1616,1628,1704,1706,0.00,0.00,110.00
1/4/2022 12:00:00 AM,AA,5742,TUS,"Tucson, AZ",AZ,81,PHX,"Phoenix, AZ",AZ,81,1737,1744,1830,1841,0.00,0.00,110.00
1/4/2022 12:00:00 AM,AA,5743,DFW,"Dallas/Fort Worth, TX",TX,74,FAR,"Fargo, ND",ND,66,1200,,1436,,1.00,0.00,968.00
1/4/2022 12:00:00 AM,AA,5743,FAR,"Fargo, ND",ND,66,DFW,"Dallas/Fort Worth, TX",TX,74,1514,,1809,,1.00,0.00,968.00
1/4/2022 12:00:00 AM,AA,5745,SDF,"Louisville, KY",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,0600,0559,0738,0739,0.00,0.00,733.00
1/4/2022 12:00:00 AM,AA,5747,DFW,"Dallas/Fort Worth, TX",TX,74,LBB,"Lubbock, TX",TX,74,1930,1933,2043,2039,0.00,0.00,282.00
1/4/2022 12:00:00 AM,AA,5748,PHX,"Phoenix, AZ",AZ,81,MFR,"Medford, OR",OR,92,2044,2042,2216,2221,0.00,0.00,854.00
1/4/2022 12:00:00 AM,AA,575,DFW,"Dallas/Fort Worth, TX",TX,74,CLT,"Charlotte, NC",NC,36,0500,0503,0828,0813,0.00,0.00,936.00
1/4/2022 12:00:00 AM,AA,5750,PHX,"Phoenix, AZ",AZ,81,YUM,"Yuma, AZ",AZ,81,0936,0929,1035,1032,0.00,0.00,160.00
1/4/2022 12:00:00 AM,AA,5750,YUM,"Yuma, AZ",AZ,81,PHX,"Phoenix, AZ",AZ,81,1106,1103,1201,1149,0.00,0.00,160.00
1/4/2022 12:00:00 AM,AA,5752,PHX,"Phoenix, AZ",AZ,81,YUM,"Yuma, AZ",AZ,81,1620,1648,1716,1736,0.00,0.00,160.00
1/4/2022 12:00:00 AM,AA,5752,YUM,"Yuma, AZ",AZ,81,PHX,"Phoenix, AZ",AZ,81,1752,1818,1851,1922,0.00,0.00,160.00
1/4/2022 12:00:00 AM,AA,5759,DFW,"Dallas/Fort Worth, TX",TX,74,SDF,"Louisville, KY",KY,52,1836,1834,2141,2127,0.00,0.00,733.00
1/4/2022 12:00:00 AM,AA,576,DFW,"Dallas/Fort Worth, TX",TX,74,AUS,"Austin, TX",TX,74,1951,1947,2054,2101,0.00,0.00,190.00
1/4/2022 12:00:00 AM,AA,5761,BFL,"Bakersfield, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,0934,,1205,,1.00,0.00,425.00
1/4/2022 12:00:00 AM,AA,5761,PHX,"Phoenix, AZ",AZ,81,BFL,"Bakersfield, CA",CA,91,0825,,0857,,1.00,0.00,425.00
1/4/2022 12:00:00 AM,AA,5762,EUG,"Eugene, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,0620,0928,1003,1240,0.00,0.00,952.00
1/4/2022 12:00:00 AM,AA,5764,DFW,"Dallas/Fort Worth, TX",TX,74,MAF,"Midland/Odessa, TX",TX,74,2112,,2228,,1.00,0.00,309.00
1/4/2022 12:00:00 AM,AA,5765,RAP,"Rapid City, SD",SD,67,DFW,"Dallas/Fort Worth, TX",TX,74,0600,0603,0942,0913,0.00,0.00,835.00
1/4/2022 12:00:00 AM,AA,5767,LBB,"Lubbock, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,0610,0603,0729,0713,0.00,0.00,282.00
1/4/2022 12:00:00 AM,AA,577,DFW,"Dallas/Fort Worth, TX",TX,74,DEN,"Denver, CO",CO,82,2040,2037,2146,2136,0.00,0.00,641.00
1/4/2022 12:00:00 AM,AA,5771,BOI,"Boise, ID",ID,83,PHX,"Phoenix, AZ",AZ,81,0615,0612,0828,0833,0.00,0.00,735.00
1/4/2022 12:00:00 AM,AA,5772,IAH,"Houston, TX",TX,74,PHX,"Phoenix, AZ",AZ,81,1750,1746,2004,1948,0.00,0.00,1009.00
1/4/2022 12:00:00 AM,AA,5773,CID,"Cedar Rapids/Iowa City, IA",IA,61,DFW,"Dallas/Fort Worth, TX",TX,74,0714,0703,0950,0935,0.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5774,DFW,"Dallas/Fort Worth, TX",TX,74,CID,"Cedar Rapids/Iowa City, IA",IA,61,2110,2143,2310,2336,0.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5775,DFW,"Dallas/Fort Worth, TX",TX,74,ECP,"Panama City, FL",FL,33,1301,,1453,,1.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5775,ECP,"Panama City, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1531,,1804,,1.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5776,DRO,"Durango, CO",CO,82,PHX,"Phoenix, AZ",AZ,81,1826,1820,1953,1938,0.00,0.00,351.00
1/4/2022 12:00:00 AM,AA,5777,SBA,"Santa Barbara, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,0625,0614,0856,0847,0.00,0.00,455.00
1/4/2022 12:00:00 AM,AA,578,LGA,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,1129,1127,1443,1446,0.00,0.00,1096.00
1/4/2022 12:00:00 AM,AA,5783,DFW,"Dallas/Fort Worth, TX",TX,74,FAR,"Fargo, ND",ND,66,1921,,2157,,1.00,0.00,968.00
1/4/2022 12:00:00 AM,AA,579,AUS,"Austin, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,0600,0551,0710,0650,0.00,0.00,190.00
1/4/2022 12:00:00 AM,AA,5790,PHX,"Phoenix, AZ",AZ,81,CID,"Cedar Rapids/Iowa City, IA",IA,61,1012,1012,1410,1354,0.00,0.00,1252.00
1/4/2022 12:00:00 AM,AA,5794,FSD,"Sioux Falls, SD",SD,67,DFW,"Dallas/Fort Worth, TX",TX,74,1459,,1730,,1.00,0.00,737.00
1/4/2022 12:00:00 AM,AA,5796,FSD,"Sioux Falls, SD",SD,67,PHX,"Phoenix, AZ",AZ,81,1815,1812,2027,1959,0.00,0.00,1081.00
1/4/2022 12:00:00 AM,AA,5797,BOI,"Boise, ID",ID,83,PHX,"Phoenix, AZ",AZ,81,1058,1056,1305,1250,0.00,0.00,735.00
1/4/2022 12:00:00 AM,AA,5797,PHX,"Phoenix, AZ",AZ,81,BOI,"Boise, ID",ID,83,0810,0807,1025,1025,0.00,0.00,735.00
1/4/2022 12:00:00 AM,AA,5798,ECP,"Panama City, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,0700,0713,0938,0946,0.00,0.00,685.00
1/4/2022 12:00:00 AM,AA,5799,DFW,"Dallas/Fort Worth, TX",TX,74,HOU,"Houston, TX",TX,74,1040,,1203,,1.00,0.00,247.00
1/4/2022 12:00:00 AM,AA,5799,HOU,"Houston, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1233,,1352,,1.00,0.00,247.00
1/4/2022 12:00:00 AM,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1522,1514,2241,2234,0.00,0.00,2504.00
1/4/2022 12:00:00 AM,AA,5800,CSG,"Columbus, GA",GA,34,DFW,"Dallas/Fort Worth, TX",TX,74,0745,0748,0921,0932,0.00,0.00,705.00
1/4/2022 12:00:00 AM,AA,5802,EUG,"Eugene, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,1540,1612,1903,1928,0.00,0.00,952.00
1/4/2022 12:00:00 AM,AA,5802,PHX,"Phoenix, AZ",AZ,81,EUG,"Eugene, OR",OR,92,1251,1353,1435,1539,0.00,0.00,952.00
1/4/2022 12:00:00 AM,AA,5805,PHX,"Phoenix, AZ",AZ,81,TUS,"Tucson, AZ",AZ,81,0820,0820,0909,0911,0.00,0.00,110.00
1/4/2022 12:00:00 AM,AA,5805,TUS,"Tucson, AZ",AZ,81,PHX,"Phoenix, AZ",AZ,81,0942,0937,1042,1026,0.00,0.00,110.00
1/4/2022 12:00:00 AM,AA,5807,AGS,"Augusta, GA",GA,34,DFW,"Dallas/Fort Worth, TX",TX,74,0745,0952,0947,1139,0.00,0.00,874.00
1/4/2022 12:00:00 AM,AA,581,LAX,"Los Angeles, CA",CA,91,ORD,"Chicago, IL",IL,41,2326,0004,0528,0550,0.00,0.00,1744.00
1/4/2022 12:00:00 AM,AA,5810,DFW,"Dallas/Fort Worth, TX",TX,74,FSD,"Sioux Falls, SD",SD,67,1940,1317,2147,1520,0.00,0.00,737.00
1/4/2022 12:00:00 AM,AA,5811,PIA,"Peoria, IL",IL,41,DFW,"Dallas/Fort Worth, TX",TX,74,0706,0843,0945,1057,0.00,0.00,672.00
1/4/2022 12:00:00 AM,AA,5813,PHX,"Phoenix, AZ",AZ,81,IAH,"Houston, TX",TX,74,1320,1336,1654,1659,0.00,0.00,1009.00
1/4/2022 12:00:00 AM,AA,5816,PHX,"Phoenix, AZ",AZ,81,LBB,"Lubbock, TX",TX,74,2011,,2255,,1.00,0.00,588.00
1/4/2022 12:00:00 AM,AA,582,PHL,"Philadelphia, PA",PA,23,LAX,"Los Angeles, CA",CA,91,0940,0934,1304,1222,0.00,0.00,2402.00
1/4/2022 12:00:00 AM,AA,5820,ELP,"El Paso, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,0500,,0749,,1.00,0.00,551.00
1/4/2022 12:00:00 AM,AA,5821,DFW,"Dallas/Fort Worth, TX",TX,74,ELP,"El Paso, TX",TX,74,2105,2140,2154,2221,0.00,0.00,551.00
1/4/2022 12:00:00 AM,AA,5822,DFW,"Dallas/Fort Worth, TX",TX,74,FSD,"Sioux Falls, SD",SD,67,1506,1527,1713,1727,0.00,0.00,737.00
1/4/2022 12:00:00 AM,AA,5823,DFW,"Dallas/Fort Worth, TX",TX,74,SDF,"Louisville, KY",KY,52,0700,0718,1007,1023,0.00,0.00,733.00
1/4/2022 12:00:00 AM,AA,5823,SDF,"Louisville, KY",KY,52,DFW,"Dallas/Fort Worth, TX",TX,74,1037,1100,1216,1209,0.00,0.00,733.00
1/4/2022 12:00:00 AM,AA,5824,DFW,"Dallas/Fort Worth, TX",TX,74,MAF,"Midland/Odessa, TX",TX,74,1635,1631,1753,1737,0.00,0.00,309.00
1/4/2022 12:00:00 AM,AA,5824,MAF,"Midland/Odessa, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1823,1841,1949,1955,0.00,0.00,309.00
1/4/2022 12:00:00 AM,AA,5825,DFW,"Dallas/Fort Worth, TX",TX,74,HOU,"Houston, TX",TX,74,1911,1906,2025,2009,0.00,0.00,247.00
1/4/2022 12:00:00 AM,AA,5826,MGM,"Montgomery, AL",AL,51,DFW,"Dallas/Fort Worth, TX",TX,74,0600,,0822,,1.00,0.00,622.00
